review,stars,address,name
"Me and my boyfriend went there on a friday night, around 6pm. We set at the bar, which was packed. We took advantage of the happy hour menu, and ordered 3 appetizers - the shrimp, lamb chops and the peppers with goat cheese. All delicious and only 5 dollars each! They also have 4 dollar beers and a  6 dollar glass of wine deal. We then proceeded the meal with two entrees, i ordered the beef ribs and he got the shrimp and grits. Amazing! Everything was so tasty, food came out super fast, the bartender was nice and attentive, the atmosphere is romantic and beautiful, and they also had a girl singing and playing the piano, she was great. I can't  wait to come back!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I reserved the table for six from opentable. We arrived 5 minutes early. We were then told the table is being prepared and we just need to wait when it is ready. Then we waited half of hour! I was kind of mad and asked what the point is to have the reservation system if the waiting is this long. Finally we got the table and no one didn't even care to apologize for our waiting! The food was better than we expected, especially when I know it is a chain store. I personally liked the sea bass and the lobster pappardelle the most. Shrimp and mushroom appetizer thing was also good. The trout and Alaskan salmon were too dry. We then changed it to the wood grill salmon and request the medium rare cooked-it turned out good. The dessert was kind of sweet but still good. We had two bottles wines. Good choice for seafood paring. The server confused by some of the dishes but he was really nice. Overall it was a good experience except the host and waiting time at the beginning.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I had such a wonderful meal here. My dinner was with a good long time friend that I haven't seen in person for quite some time. The entree was delicious so really enjoyable. The martini drinks were made to perfection and the creme brûlée dessert was enjoyable. The creme brûlée dessert had a spin...there was a tart raspberry puree at the bottom of a narrow rectangular dessert cup. I wasn't sure if I would like this, but I thought it paired nicely.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Seasons 52 has a classy relaxed vibe.  Very good food and a nice selection of wines and drinks. Rebecca, the bartender, had great customer service and really made my day.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I dig the concept of Seasons 52! All dishes are 475 calories (or under) and all dishes are season-inspired. The winter menu showcases more meats and root vegetables, however there are several seafood and vegetarian options. This place lets the freshness of the ingredients shine through instead of overly-salting and overly-saucing the dishes. Call me crazy, but sometimes I want a fresh, quality meal that won't break my calorie bank, nor derail my mad gym gains for the week. Woo!!! The sea scallops were light and tender and my venison was perfect. Not over nor under-seasoned and cooked exactly the way I requested. The mini dessert shots were fantastic. Just the right size with great flavor and texture. I could have eaten 10 of those bastards but that would have defeated the purpose. Bar area was active with live music (small piano). Located right off Route 1, Seasons 52 is easy to get to. Except my navigation directed me to someone's house. Thanks Google Maps, you're a real pal! Portions are not gigantic but the flavor is there. Rustic interior and clean. Valet parking if you wish or you can park by the mall and walk a little bit. Reservations are a good idea. Season it up!",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Beautiful decor, nice atmosphere.  Servers were friendly and accommodating.  Happy Hour $5 drinks and small plates -- great bargain.  Portions were tiny but the food was delicious and for $5, you can spend a bit more for appetizers and dinner if you wish.  Definitely would go again!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Well,  My first experience with 52 was two years ago. My family surprised me with a birthday gathering in one of their rooms. Result excellent food, service what more could you ask for. On subsequent visits I have found a real fall off on the food, and it's  presentation but the staff seems friendly. That said, tepid temperature food and greasy plates are not good. Time to revisit excellence in presentation and fresh from the kitchen food temps.",2.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I'm a fan of this wonderfully sophisticated and quite unique restaurant. A beer swiller like me needs an occasional touch of class and this fits the bill nicely. I can't help, but to start with the specialty drink menu, I dig the jalapeños Martini, what a surprising touch of heat remaining on the lips just as you reach the bottom of the  glass. Several signature options to quench your flavor to savor. A tremendous selection of wine by the glass or better yet vintage bottles if you don't mind dropping some coin. The bar is an interesting oval of sorts with a small tuck in the middle where I've seen piano players; what a lovely touch especially on date night. Dining in the sectioned off fairly large room. Calm dimly lit setting a romantic mood, perfect for playing footsie or sneaking a grab under the table for you dirty old men, yeah baby. I love the water fall wall as you enter by the way. I'm absolutely hooked on the flat bread pizzas, reason enough to pop in. They have several options including the wild mushroom, my favorite and oh so devine. Many healthy options including a calorie counter on each plate, so expect portion control, so that means order more apps. Yellow squash soup surprised me with the subtle hints of cinnamon or was it brown sugar, I'm not sure; I should've asked, but a nice hint of sweetness in slightly thicker base, hmm hmm. Duck wings, quack quack. The Bronzini with a tender fillet blanketed with a crispy skin was tantalizing. Oh those short ribs. The entire menu clearly focused  on forward thinking health conscious dining, smart. The prices are a bit on the higher side and yes you can lighten your wallet if you splurge on the magnificent drink options combined with multiple apps to satiate a man's size hunger. Warm and inviting with typically exceptional product educated servers. Super clean with many individual dumping stations in the commode. Perfect when one desires more then a draft and wings. Leave the sweats behind for choice pocket square gents and skirt for the ladies although this is a causal  relaxed environment. Occasionally I enjoy painting the town rouge leaving the kids home although they're welcome. So, come in and be wowed.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"My husband and I just strolled into this place with absolutely no idea what to expect and goodness we were pleasantly suprised! Live music, full bar and very romantic ambience. Only thing I regret is not being appropriately dressed. However that did not affect the behaviour of our server at all and we recieved a fantastic service. The place is a bit upscale so expect smaller portions which are definitely delicious and coctktails are reallllly good. We enjoyed this place.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This is my second time here with about 2 months in between. Menu was the same but was told it was changed. Didn't see the difference. Went with the happy hour specials on apps and wine. Not bad, portions very small but expected. No wait, went at around 545 and plenty of tables open. Service could be better waited about 15 mins before someone came to our table with an excuse of ""it's not my normal area"". Save it, didn't know your normal area didn't consist of serving people. That's one the reason for 3 stars. The other reason is because of the wait and the stench of the new landscaping garden mulch bed smelt like complete $hït outside and inside since they had windows open.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
I cannot believe that I haven't written a review about this place sooner.  This is my second time at this location.  I love Seasons 52 and will follow them in every city if I could.  My first experience with this restaurant was while on vacation in San Diego California.  It's always best to make reservations. . I always do that.  Either directly with the restaurant or through OpenTable reservations.  You receive points when you make it through Open Table.  Just be sure to let them know if it's open table reservations because they have a different check in I do believe . My server name was Jaime and he was very efficient and constantly checked on us to make sure everything was ok. The food is sooo healthy and they try to stay under a certain amount of calories. Let me just say if you're looking for comfort food with high seasonings and a lot of calories.  Then Seasons 52 is not the place for you.  If you want high quality food with limited seasonings and more vegetables than give them a try and they have the best deserts ever !! Nice selection of wine and mixed drinks.  I  love Seasons 52 wine selection.  It's the best! As well as the Salmon with the Dill sauce.  Omgg so good! I finally switched up my menu to try the pork tenderloins and it was definitely worth it! of course l will be back to my regular menu on my next visit at my location in Columbia maryland.  This restaurant has a very romantic setting which l love but it also works well for family and friends. . Enjoy! !,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"First time here, and it's for Thanksgiving. (We needed to escape the family drama.) What an excellent choice it is to go to Seasons 52 for an easy, delicious turkey dinner! Jackie was our server; she was attentive, kind, accommodating, and a wonderful hostess. We'll definitely be returning, and I hope to see Jackie again!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This is my second time at this restaurant (business lunches in both cases) and I give it high marks.  I can only remember from my first time that I was quite impressed.  This time more detail: I had the Shrimp and Grits, which caught the wannabe Southerner in me.  It was extremely good.  Sadly, it being a biz lunch, I felt that I couldn't pick up the plate and start licking it ... but I thought about it!  My companion and I started with a flatbread as an appetizer, which was thin, crispy and topped with tasty shredded pork and other good stuff.  It was great for sharing as a starter.  My friend ordered the grilled salmon and it looked great, which, given the absence of even a crumb left on his plate, I am guessing it was! Nice, upscale environment for a business lunch in a location that is fairly easy to get to.  I will definitely choose it again.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
The food at this restaurant is really good but the service is absolutely horrible. The waitress was so rude and kept rushing us telling us she had other tables. She barely checked up on us to see if we needed anything. I really wish the service was better because we live so close to this place and the food is good but I don't think we will be going here again.,3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I waited to write a review until I went a few times because this place is nearby and I wanted to get a good feel for the place. I know I've tipped but they are missing from the page. (?) The first time I went, it was on a whim during happy hour. I saw the $15 flatbread and flight special somewhere (probably on Yelp- haha). M and I really enjoyed this special- $15 for a flatbread and flight of wine plus one full glass that you choose after sampling the flight. We each ordered that and were pleasantly surprised by the flavor of the flatbreads paired with the flight of wines. The artichoke goat cheese flatbread was amazing! It's such a good deal and the flight is 3 wines PLUS one full glass once you decide which one you like best. We went back a few times for that happy hour special alone. Usually there is music behind the bar- a solo singer on the piano. It's relaxing and an affordable way to feel a little ""fancy"" and try something outside of the typical bar and beer happy hour. The decor is great - it has a very warm, sophisticated  feel for being a chain restaurant. I like that the menu is seasonal though I never noticed a huge difference in menu items the times I've gone (I've been for all 4 seasons). The food always tastes good and fresh and is presented nicely. The mini desserts are awesome! The bartenders (we've only ever sat at the bar) are typically friendly and attentive. The last time we went it was after happy hour so of course it was a little pricier. The chicken sandwich was good and I enjoyed a prairie mule and a whiskey cherry drink. The thing is- like any wine bar- the bottle is $24 in the store and they're selling it for $64. The mark up is crazy. A glass is between $7-12 and most times you could just buy the bottle at the liquor store for under $20. So I think this place is great for happy hour when you can take advantage of the ambiance and specials. The food is good quality and don't forget to order the mini dessert. We had the peanut butter chocolate one and it was incredible! I love the shot glass sized desserts. Perfect size!",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Our watress Xio was so attentive and polite. She gave us some great advice since it was our 1st time here. Ordered the pesto chick flatbread, pork tenderloin, boneless shore ribs, & dessert the mocha & smores  moose. All were  delicious. Will not be disappointed. The watress came by frequently checking on us. Will def come back. A bit pricey but worth it. The atmosphere is nice.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Loved the food and the ambience. I love the ""season-based"" menu, and how they interpreted it. However, I missed the season during the dessert part. Would have loved to have seasonal fruit/produce-based dessert items. Also pictures of their entrees would have been nice.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"The restaurant was good.They were very cute about my parent's anniversary; they took a picture of them together and gave them a card. For starters, we had the pita topped with tomato and cheese which was yummy. My parents had baked figs wrapped in bacon. My entree was a vegetarian paella and a kohlrabi steak. The paella was really good. I think that the steak could have used a bit more seasoning. The asparagus that topped the steak was perfectly cooked and seasoned. The onion with breadcrumbs was alright. I personally prefer my onions cooked thoroughly but they places a lightly roasted onion slice on my plate and I didn't prefer it. Their dessert option was interesting. They placed samples in small glasses and had you choose from a platter but I would have liked to see whole pasteries on a plate instead.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Good, not outstanding...I had the sea bass, cooked perfectly, not overdone. Service was on the iffy side. One bartender who attended to an older couple so much so I got up to get salt and pepper from a table nearby. The  lady who brought my bread seemed angry, no eye contact. When i asked for a bread plate, she seemed bothered. Would I go back, yes if nothing but for the sea bass...terrific.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I've been here multiple times at this point and each time has been a consistent presentation of quality food and service. Great variety on the drink menu. Appetizer: -Crab lump, roasted shrimp, and spinach stuffed mushroom: x6 ping pong sized treats coated in panko-parm. It was hard to make out all the stuffing components but still good for a few bites -Duck lollipops: a very fun, sweet sauce that will absolutely lead to messy fingers and napkins, delicious but avoid on your date -Tuna tartare: a staple for my family for its size and great taste, just sweet enough largely because of the mango, lasts long enough to carry you to your entree Entree: -Lobster pappardelle: although I didn't have it, I must say I observed it was a huge dish. -Tenderloin pork: excellent cut (3 thick slices) very lean, cuts easily with the slightest bit of resistance and cooked evenly. There's enough sweet potato mash to accompany every little bite. Dessert: -Raspberry cannoli: the cream is really just cannoli filling and its fun to nibble on the shell with tiny bites. Beats the mess and giant gulps of a cream when tackling a true cannoli. Do anticipate a wait if your not able to place a reservation. The parking is a bit frustrating because half the lot has been designated for valet parking.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"While I'm not impatient, we waited an hour to be seated. So before we had a chance to sit down,  my frustration level was high.  However the food was really good, I didn't say excellent.  The duck lollipops were tasty but VERY spicy sorta messed up my palate.  I had the lobster ravioli, that should be the Main dish, it was sooooo freaking good. But only 3? It made me want more and I would have been OK with more calories. The risotto was ok, something about it was a little odd,like it taste sweet. Didn't have dessert, looked good but everything (except for some lemon thing) had chocolate or nuts - allergies!",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"We ordered the shrimp and grits, cedar plank salmon and pecan pie. We had takeout but every thing was nicely packaged and absolutely delicious. There was enough food for me to take some to work for lunch the next day. Service was good.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"We started with Roasted Roma Tomato Flatbread with Mozzarella, Parmesan and Basil. Thin crust and flavorful-Good/Very Good. My wife had the Cedar Plank-Roasted Salmon with roasted vegetables, crushed potatoes, dill-mustard sauce, grilled lemon-Very Good. I had the Wood-Grilled Filet Mignon with a trio of roasted mushrooms, Broccolini, Yukon mash, red wine sauce-Very Good. For dessert we had Key Lime Pie with a pecan crust, toasted meringue and a Chocolate Ganaache Brownie with Ghiradelli chocolate, raspberry compote, whipped cream. Both were very small portions and Very Good/Excellent. Overall, Very Good, but the portions are relatively small and the prices relatively high.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This place is amazing.... I love the ambience....while having dinner and sipping on some fine wine, you have someone playing the piano & singing. You can even request a song!  Definitely romantic. A perfect place to just relax and enjoy good food and drinks especially the desserts. Don't settle for one or two shots of desserts. Try them all! I would definitely come back here again. Hands down great food, very classy, my type of place to eat at, and if you love wine.... this is the place to be! Great wine selections.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Lovely restaurant. The menu is great and the waitstaff leave you alone just the right amount. The wine list is impressive and the cocktails are great too. The menu rotates with each season, but not so much that you wouldn't be able to order an old favorite again. Wouldn't suggest going on a weekend or holiday, but that's a given.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Nice atmosphere, but the food was nothing special. I tried the lobster flatbread that others had mentioned, and although it had a good taste, the bottom of the flatbread was burnt, making the burnt taste overpower the lobster and cheese. I ordered about 5 minutes before happy hour (i'm from out of state and didn't know this existed) so it would have been nice if they let me know that flatbreads and wine are a happy hour special if I waited 5 minutes. I guess that's my fault for not somehow knowing. The two bar tenders were very pleasant and seemed to have a good rapport with their regulars. Overall it was just okay here.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Wasn't bad. Food and service was good. But very small portions. The food was just ok price not justified. One visit. Might be for some just not for me.,3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Great restaurant with service, decor and food too match. I came on a Friday night, with no reservation, and was seated within 15 minutes of arriving.  We waited at the bar and grabbed some cocktails before being seated.  I ordered the blueberry old fashioned (which i wasn't a fan of) and my girlfriend ordered a class of wine.  Once we were seated, the staff was very attentive and made sure we were taken care of.  We started off with the blistered sushiritto peppers, which was a great appetizer to start off with, and then we shared the vegetables with pasta and the autumn vegetarian tasting entrees.  Both were better than I thought and it was nice that they accommodated for vegans. Would come back to try out other dishes on the menu.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"My husband and I came here on 10/27/2017 for our 5 year anniversary dinner. The experience was nothing short of spectacular. The restaurant went above and beyond to ensure that this was a memorable experience for us. We were seated at a table with a flower, given an anniversary card- both of which, we thought was a really nice gesture. We ordered an appetizer to share, as well as two glasses of red wine. Our waitress, Stacy, was sweet, accommodating, and offered some great recommendations. After our wine was served, she brought out two glasses of champagne for us to share, and took our photo! I would have never asked her to do so, but the photo was such a great touch. She presented the photo to us in a nice card and it just made my day. The crab cake appetizer was delicious and just enough to prepare us for our dinner. I had the filet mingon entree, and my husband had the beef short ribs-- they were both delicious, well priced, and everything we'd hoped for. Desert is the best part of Seasons 52, and it didn't disappoint! I had the pumpkin pie and key lime pie, and my husband had the pecan pie. All were delicious. Overall, it was a really great experience, and a memorable anniversary. We'll return for sure!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"We were here for a friends birthday dinner and were shown to a private room. The staff was very courteous while we waited for the rest of our party to arrive. The restaurant itself has a sophisticated air to it and true to its name it changes its menu according to the seasons. We were able to order from the winter menu and the choices were delightful. The staff was also very accommodating for the vegetarians in our party. I ordered the garlic chicken pesto flatbread as well as the porcini mushroom bisque. Both were delicious, although if you're looking for something more hearty those might not be a good choice. Both were flavorful and the flatbread had a healthy amount of arugula and chicken. The rest of my party also ordered the pork tenderloin that was finished perfectly and very juicy! The mashed sweet potatoes were also a hit. At the end of our meal, we were presented with a board of mini shot glasses filled with desserts. Personally I enjoyed the s'mores and mocha. Both were smooth and creamy and the perfect end to a lovely dinner! I really appreciate the menu that they have here that uses fresh ingredients and changes with the seasons, it's very refreshing! I would definitely recommend coming here for special occasions or if you just want to treat yourself to something nice.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Took mom here to celebrate her birthday - a great choice! Every time we come here we are not disappointed! Our food was fabulous, we even tried a non-alcoholic watermelon drink as recommended by our server, it was really good! They pulled out all the stops for mom's birthday and she felt really special. Great meal, great service, always clean and consistently good! We will be back!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Great ambiance! Has a new york city vibe to it. The service is very courteous and attentive- I have nothing bad to say at all. I would highly suggest making reservations in advance so that you don't have to wait for a table. This restaurant's menu is appealing to a broad spectrum of people with different lifestyles. I can really appreciate them having a vegan-friendly menu because not a lot of places do in New Jersey. The artichoke flatbread: this was super light, crispy, and overall a good appetizer to share. If you like artichokes, I would recommend this (just ask without lemon aioli and anything else dairy if you're vegan). The presentation for this dish was also very nice. Shisito peppers: I was skeptical to try this because I can't handle anything spicy. This, however, was not spicy at all. Not very filling but they do give you a huge bowl of peppers. Vegetarian Autumn Tasting: Great variety of vegan options on a big plate. I was a big fan of this entree. The vegan paella was creamy and flavorful (a little burnt on the bottom, but I don't think the burnt taste was overpowering. The asparagus was light and delicious. The potato and vegan ""steak"" was also very good. Definetely worth trying out. Vegan pasta- this was probably my favorite. It was a lot better than what we expected because we asked for the marina sauce with no cheese or butter on it. It has a good crunch from the broccoli stalks too. Highly recommend! Overall, we were pleased by our overall experience.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I love this place. I take every visitor I have to enjoy a meal and music. The menu is perfect for that traveler who is eating healthy. Pair the food with a good extensive wine menu, interesting beers and handmade cocktails and you have a fabulous dinner.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Great food, great music and the desserts are to die for. So worth the traffic on route 1. If you are in the area or just at the mall is a nice adult restaurant and wine bar to end your day at.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Needed to charge our Tesla on our way to Princeton, so we stopped at the supercharger station, which is right next to this restaurant. We went in to have lunch with very low expectations, but were pleasantly surprised! I tried the butternut squash soup, which was heavenly! Fish tacos were delicious, but I wish they came with guacamole without me requesting it. The hummus appetizer was good, but the crackers were WAY WAY too salty. The service, the decor and ambience were good. Definitely will stop by if we are in the area again.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"We have been coming here for a while now. There are mishaps now and then, but these are human beings and we are not a perfect species. Lol. Anything wrong is always immediately corrected AND made up for, with much concern over fixing the problem and not treating it as a fluke. That's why they get a five. Last time we went the portions seemed a bit smaller and on the dry side but there seems to be some new staff breaking in so we are willing to withhold judgement this time, it was still good and still a good enough experience and record to get a five. I will see how that plays and review again.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Best part - high quality of food which taste awesome and they change menu seasonally. Being there few times and always enjoyed. Looking forward to add Quail back in the menu :-),5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This is my fourth or fifth time here in the past few years and I would say this is a very consistent experience. Specific to this visit we were here pretty early for a Saturday night using a quick reservation from open table, our party of three were seated immediately and well looked after by our waitress Lauren. For the three of us (starving as we skipped lunch entirely) we ordered two appetizers. Chicken pesto flatbread which was very good and stuffed mushrooms which were a little salty - especially the shrimp in the stuffing. My wife had the filet mignon for dinner and I had the shrimp and grits.  The filet was slightly overdone for her request of medium rare more in the medium range. The seasoning of the meat was good but because of the not being especially tender and slightly overdone it did not wow her.  The shrimp and grits was good. I especially liked the chorizo and flavor of the grits. My sons plain pasta just isn't worth discussing. We both had decent desserts and overall very good service and a decent value overall made it a pleasant Saturday evening early dinner.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This is my go-to when I'm in the Edison area. It's consistent although the menu changes weekly, the staff is friendly and the drinks are fantastic! I am particularly fond of the flatbreads, duck lollipop appetizers,  beet salad, salmon and chicken! Their signature cocktails are refreshing, the wine list is extensive and they have a good pour! Dessert comes in little shot glasses so you don't feel as guilty indulging (try the peanut butter one!!) Live entertainment resides at the bar and consists of a pianist that changes daily and plays an array of music. Be sure to see Lizette at the bar. She is fantastic! I look forward to my work trips to the area and coming here for dinner!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Love having dinner here never disappointed with the good and customer service. Thanks for always keeping up the good work!,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Food, atmosphere, staff, all fabulous. There was a problem in the kitchen, and both management & wait staff bent over backwards to make things right. For stars instead of five because there could have been more steak on the plate, we will definitely be going back.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
The happy hour menu is great! Small eats and great deals on drinks! I recommend the pineapple martini and the prairie mule!,4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Love this place!!! Go there every year for my husband's bday .. just have this spot for that purpose only and I love it However the staff can be nicer and the desserts needs to be better,4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Ambience, service, food, and live music. Great ambience and food. Unique dining service and menu.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"I've been to Seasons 52 twice, and I loved it both times.  I went once for lunch and once for dinner, and since they do not have an extensive lunch menu, I would recommend going for dinner to really get your money's worth. The braised pork flatbread was a great appetizer to share, or a great meal on its own.  The winter menu is so rich and comforting.  The brussel sprouts were great and crispy, and my boyfriend did enjoy the steak salad, but when he first ordered it, his steak was too over cooked, but they brought back a medium rare steak very promptly, which was great.  They have a very extensive wine menu which is a great pairing with warm comfort foods. When I went for lunch I opted for the lobster BLT wraps which were very light and delicious. I ordered the side potato salad for a little more substance.  Lastly, I do not think it is possible to leave Seasons 52 without trying their mini dessert shooters. So many options and all so tasty! I love the peanut butter one.  All in all, its a great place to go in Edison with family or friends.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"This is what I'd call a ""for"" review. As in it's 3 stars for a chain and for being in suburban New Jersey. It's nice, but if it were a standalone restaurant in a bigger city it would have a ways to improve to being more than average. The food is overall good and they execute the seasonal concept well. I was happy to see they had some lovely Pinot Noir wines available by the glass, such as Etude, La Crema and Kim Crawford. You can request a small taste before you commit to a full glass and they will happily oblige. Salads are usually pretty disappointing. They might be seasonal and fresh but the produce isn't much better quality than what you'd find at your average neighborhood supermarket. You need quality tomatoes to make a good Greek salad, for example. This is New Jersey, tomatoes in summer are plentiful. But every time I've been there with my mother and she's ordered a Greek salad the tomatoes are watery and in some cases almost mealy. Mains are mostly better quality, especially meats and very good fish/seafood. The burger is surprisingly good. It has mushroom duxelles mixed in which have lots of umami and really complement and enhance the burger's meatiness. And it's served on a lovely brioche bun. I do like that desserts come in little portions so you can enjoy a small taste of something sweet if you're getting full, but most of them aren't especially good and are on par with something you'd have at Chili's or Applebee's. The only exception to that I've had so far is the lemon curd with fresh blueberries which tastes really fresh. Service is really friendly, but the quality of that also depends on who is waiting on you. We've had great service during peak times (and it can get PACKED and consequently very loud in there) and it's been slow and forgetful during slower times of the day when I was maybe one of four customers in the place. Guessing maybe servers were doing sidework, so I don't want to assume just bad service. So yes, I'll still come here because it's certainly one of the better options in the area for a nicer (and often healthier) meal when I'm visiting my family, but I wouldn't rank it as a favorite either.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
I had high hope from this place when I read all the other reviews but it was an utter disappointment . We ordered drinks -mango jalapeño and cucumber basil mesh. They were the only good things.Lobster and fresh mozerella flat bread  were fine .entree Honey herbs roasted chicken was worst I ever had . Vegetables look old and rotten.Check pic. Will try to come here just for the drinks .,2.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Myself and great Yelper Maheen M. wanted to dine out at a restaurant together in Edison. We decided to come here. I made a reservation for 7:15pm (formerly 7pm) on Wednesday night. We arrived at 7:03pm, and the restaurant appeared to be somewhat crowded. When we got there, we were actually seated in a booth within two minutes. The fact that we were seated way before my reserved time was significantly grateful. We sat down with our menus. A few minutes later, our friendly waitress came by and told us their seasonal offerings and took our basic drink orders. We didn't order any alcoholic drinks that night. After our waitress came back with our drinks, we immediately placed our orders. Regarding our orders, we ordered a Lobster and Fresh Mozzarella Flat-bread to share. This was actually a chef's suggestion. I also ordered a organic field green salad, and a oak-grilled filet mignon (medium-well). Maheen ordered a cedar-plank roasted salmon. First, our lobster and fresh mozzarella flat-bread came out on a long, wooden plank. It contained scattered lobster, scallion and roasted pepper pieces, mounds of mozzarella cheese, and a drizzle of lobster sour cream. This tasted hot, fresh, and delicious. We both enjoyed that. Next, my organic green salad came. It contained lettuce, tomatoes, cucumbers, cheese shavings, and croutons. Everything looked fresh. I was actually stunned by the size of that salad. At least I was able to eat some of it, take the rest home, and say that I had my serving of veggies that night. Following that were the entrees. I received my oak-grilled filet mignon (medium-well). The filet mignon was topped off with roasted mushrooms (didn't care about that) and red wine sauce. Also included was a mound of Yukon Gold mashed potatoes and a small side of roasted asparagus with a tomato slice on top. Everything here appeared fresh. The red wine sauce was tasty, which added a lot of flavor to the filet mignon. Speaking of which, the meat was quite tender and juicy. The mashed potatoes were delicious, and definitely not pre-made. I took the roasted asparagus side home. Maheen's roasted salmon appeared on a cedar plank. It was also served with a grilled lemon, a side of vegetables, potatoes, and some mustard sauce. That was actually presented really well. After the entrees, our waitress came over with a nice presentation of the dessert shooters (To the Yelper who thought these were complimentary - they're NOT!). They appeared in different flavors. That size is definitely perfect after finishing a good meal, unlike a big slice of cake. Could anyone eat all or most of those at one time? Sure, but NOT me and never will! :D I had a hard time choosing between s'mores and the macchiato flavor. But I settled with s'mores, which was good. There was a layer of chocolate cake on the bottom, then a layer of chocolate mouse mixed with chocolate chips, topped off with a marshmallow and a graham cracker. No blandness here! Yeah, I'll definitely recommend this to anyone who loves chocolate. The price for the shooters was very reasonable! Every time the food came out, Maheen and I snapped photos of them before we started eating. This was fun. I absolutely didn't care about the speed of the service at this place since we were busy conversing as we waited for the food and drinks. We really enjoyed that evening. :) The restaurant itself had a relaxed atmosphere with low lighting. Our table had a candle on it. We heard someone play piano and sing acoustic versions of ""Hot AC"" tunes. Just wasn't sure if that was live or from a CD player. Either way, this was all perfect. Our waitress was excellent. She had a positive attitude throughout our experience. She also stopped by our table to see if our entrees were fine. Finally, she packed up our leftovers in interesting little boxes for us to take home. Overall, this restaurant was great. The food was fresh and the quality was excellent, unlike that embarrassing non-chain restaurant that I went to in Wildwood. There was a lot of flavor in the entrees and desserts that were served to us. Also, because of the fact that this restaurant does get crowded at times, it would be extremely beneficial to make a reservation online via OpenTable to avoid the possibility of being ""hangry"" and waiting over 30 minutes for a table. I recommend this restaurant to anyone who's looking for a good place to dine in the Edison area. This restaurant can be entered in the Menlo Park Mall parking lot. The location itself is perfect for those in Central Jersey who have to utilize US-1 and NJ-27 (via Parsonage Road - which I utilized). Lastly, I'm giving a shout-out to Yelper Lor A. for her ""spot-on"" review of the day in regards to the freshness & quality of the food, location, and reservations idea. Cheers!",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
